Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
3239,HOXD13,2294,FOXF1,PF00046-PF00250,-,1.0,PPI-DDI
3239,HOXD13,2304,FOXE1,PF00046-PF00250,-,1.0,PPI-DDI
3239,HOXD13,2290,FOXG1,PF00046-PF00250,-,1.0,PPI-DDI
140735,DYNLL2,9721,GPRIN2,-,-,1.0,PPI
140735,DYNLL2,140735,DYNLL2,PF01221-PF01221,-,1.0,PPI-DDI
6647,SOD1,7532,YWHAG,-,-,1.0,PPI
6647,SOD1,6647,SOD1,PF00080-PF00080,-,1.0,PPI-DDI
6647,SOD1,10130,PDIA6,-,-,1.0,PPI
6647,SOD1,65108,MARCKSL1,-,-,1.0,PPI
6647,SOD1,3956,LGALS1,-,-,1.0,PPI
6647,SOD1,10584,COLEC10,-,-,1.0,PPI
6647,SOD1,1938,EEF2,-,-,1.0,PPI
6647,SOD1,1937,EEF1G,-,-,1.0,PPI
6647,SOD1,51142,CHCHD2,-,-,1.0,PPI
6647,SOD1,55165,CEP55,-,-,1.0,PPI
3846,KRTAP5-9,4184,SMCP,-,-,1.0,PPI
3846,KRTAP5-9,399947,C11orf87,-,-,1.0,PPI
3846,KRTAP5-9,9841,ZBTB24,-,-,1.0,PPI
3846,KRTAP5-9,57532,NUFIP2,-,-,1.0,PPI
85364,ZCCHC3,23708,GSPT2,-,-,1.0,PPI
60493,FASTKD5,11007,CCDC85B,-,-,1.0,PPI
60493,FASTKD5,3656,IRAK2,-,-,1.0,PPI
388698,FLG2,3872,KRT17,-,-,1.0,PPI
388698,FLG2,3759,KCNJ2,-,-,1.0,PPI
388698,FLG2,4751,NEK2,-,-,1.0,PPI
9182,RASSF9,6278,S100A7,-,-,1.0,PPI
9182,RASSF9,11007,CCDC85B,-,-,1.0,PPI
2516,NR5A1,190,NR0B1,PF00104-PF00104 ; PF00105-PF00104,-,1.0,PPI-DDI
123169,LEO1,123169,LEO1,-,-,1.0,PPI
123169,LEO1,80789,INTS5,-,-,1.0,PPI
123169,LEO1,57505,AARS2,-,-,1.0,PPI
89780,WNT3A,23753,SDF2L1,-,-,1.0,PPI
89780,WNT3A,2535,FZD2,PF00110-PF01392,-,1.0,PPI-DDI
10143,CLEC3A,84078,KBTBD7,-,-,1.0,PPI
1318,SLC31A2,2740,GLP1R,-,-,1.0,PPI
55133,SRBD1,6118,RPA2,-,-,1.0,PPI
55329,MNS1,55329,MNS1,-,-,1.0,PPI
65108,MARCKSL1,84078,KBTBD7,-,-,1.0,PPI
84174,SLA2,867,CBL,PF00017-PF02761 ; PF00017-PF02762 ; PF00017-PF02262 ; PF00018-PF00627,-,1.0,PPI-DDI
5689,PSMB1,5689,PSMB1,PF00227-PF00227,-,1.0,PPI-DDI
5689,PSMB1,10614,HEXIM1,-,-,1.0,PPI
5689,PSMB1,1027,CDKN1B,-,-,1.0,PPI
5689,PSMB1,3181,HNRNPA2B1,-,-,1.0,PPI
5689,PSMB1,22919,MAPRE1,-,-,1.0,PPI
5689,PSMB1,6130,RPL7A,-,-,1.0,PPI
940,CD28,941,CD80,-,PF15910-PF07686,0.0,PPI-DDI
282808,RAB40AL,391123,VSIG8,PF00071-PF07686,-,1.0,PPI-DDI
11007,CCDC85B,157773,C8orf48,-,-,1.0,PPI
11007,CCDC85B,3872,KRT17,-,-,1.0,PPI
11007,CCDC85B,79571,GCC1,-,-,1.0,PPI
2517,FUCA1,2519,FUCA2,PF16757-PF01120 ; PF01120-PF16757 ; PF01120-PF01120,-,1.0,PPI-DDI
2517,FUCA1,261726,TIPRL,-,-,1.0,PPI
10929,SRSF8,56001,NXF2,PF00076-PF02136,-,1.0,PPI-DDI
5551,PRF1,5551,PRF1,PF00168-PF00168 ; PF01823-PF01823,-,1.0,PPI-DDI
3251,HPRT1,10614,HEXIM1,-,-,1.0,PPI
3251,HPRT1,3251,HPRT1,PF00156-PF00156,-,1.0,PPI-DDI
6130,RPL7A,140801,RPL10L,-,-,1.0,PPI
6130,RPL7A,10614,HEXIM1,-,-,1.0,PPI
6130,RPL7A,4520,MTF1,-,-,1.0,PPI
6130,RPL7A,1938,EEF2,-,-,1.0,PPI
6130,RPL7A,83987,CCDC8,-,-,1.0,PPI
124220,ZG16B,55200,PLEKHG6,-,-,1.0,PPI
124220,ZG16B,6248,RSC1A1,-,-,1.0,PPI
1937,EEF1G,7532,YWHAG,-,-,1.0,PPI
1937,EEF1G,10614,HEXIM1,-,-,1.0,PPI
1937,EEF1G,3872,KRT17,-,-,1.0,PPI
1937,EEF1G,10563,CXCL13,-,-,1.0,PPI
1937,EEF1G,1937,EEF1G,PF00043-PF00043 ; PF00043-PF02798 ; PF02798-PF00043 ; PF02798-PF02798,-,1.0,PPI-DDI
1937,EEF1G,83987,CCDC8,-,-,1.0,PPI
1937,EEF1G,2290,FOXG1,-,-,1.0,PPI
9136,RRP9,7431,VIM,-,-,1.0,PPI
6283,S100A12,6283,S100A12,PF01023-PF01023,-,1.0,PPI-DDI
151636,DTX3L,6118,RPA2,-,-,1.0,PPI
151636,DTX3L,54926,UBE2R2,PF13923-PF00179,-,1.0,PPI-DDI
151636,DTX3L,151636,DTX3L,PF13923-PF13923 ; PF18102-PF18102,-,1.0,PPI-DDI
5563,PRKAA2,58529,MYOZ1,-,-,1.0,PPI
5563,PRKAA2,4892,NRAP,PF00069-PF00412,-,1.0,PPI-DDI
5563,PRKAA2,4217,MAP3K5,PF00069-PF00069 ; PF16579-PF00069,-,1.0,PPI-DDI
643,CXCR5,94235,GNG8,PF00001-PF00631,-,1.0,PPI-DDI
55165,CEP55,8030,CCDC6,-,-,1.0,PPI
55165,CEP55,55200,PLEKHG6,-,-,1.0,PPI
55165,CEP55,55165,CEP55,PF12180-PF12180,-,1.0,PPI-DDI
1101,CHAD,10695,CNPY3,-,-,1.0,PPI
1489,CTF1,4105,MAGEA6,-,-,1.0,PPI
7431,VIM,7532,YWHAG,-,-,1.0,PPI
7431,VIM,10614,HEXIM1,-,-,1.0,PPI
7431,VIM,4751,NEK2,-,-,1.0,PPI
7431,VIM,4520,MTF1,-,-,1.0,PPI
7431,VIM,65080,MRPL44,-,-,1.0,PPI
7431,VIM,9118,INA,PF00038-PF00038,-,1.0,PPI-DDI
7431,VIM,867,CBL,-,-,1.0,PPI
7431,VIM,3872,KRT17,PF00038-PF00038,-,1.0,PPI-DDI
7431,VIM,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
164832,LONRF2,26353,HSPB8,-,-,1.0,PPI
1027,CDKN1B,1164,CKS2,-,-,1.0,PPI
22977,AKR7A3,22977,AKR7A3,PF00248-PF00248,-,1.0,PPI-DDI
56254,RNF20,8337,H2AC18,-,-,1.0,PPI
56254,RNF20,10614,HEXIM1,-,-,1.0,PPI
56254,RNF20,56254,RNF20,PF13920-PF13920,-,1.0,PPI-DDI
390916,NUDT19,84984,CEP19,-,-,1.0,PPI
390916,NUDT19,1670,DEFA5,-,-,1.0,PPI
27075,TSPAN13,2740,GLP1R,-,-,1.0,PPI
8676,STX11,81631,MAP1LC3B,-,-,1.0,PPI
8676,STX11,8676,STX11,PF00804-PF00804,-,1.0,PPI-DDI
8676,STX11,27242,TNFRSF21,-,-,1.0,PPI
8676,STX11,100132565,GOLGA8F,-,-,1.0,PPI
8676,STX11,1413,CRYBA4,-,-,1.0,PPI
8676,STX11,387856,CCDC184,-,-,1.0,PPI
8676,STX11,147700,KLC3,-,-,1.0,PPI
341640,FREM2,1670,DEFA5,-,-,1.0,PPI
554,AVPR2,554,AVPR2,PF00001-PF00001,-,1.0,PPI-DDI
261726,TIPRL,3476,IGBP1,-,-,1.0,PPI
6898,TAT,6898,TAT,PF00155-PF00155,-,1.0,PPI-DDI
974,CD79B,51439,FAM8A1,-,-,1.0,PPI
974,CD79B,80789,INTS5,-,-,1.0,PPI
90780,PYGO2,90780,PYGO2,PF00628-PF00628,-,1.0,PPI-DDI
2740,GLP1R,9568,GABBR2,-,-,1.0,PPI
2740,GLP1R,2861,GPR37,-,-,1.0,PPI
79068,FTO,1938,EEF2,-,-,1.0,PPI
79068,FTO,54769,DIRAS2,-,-,1.0,PPI
9550,ATP6V1G1,7879,RAB7A,-,-,1.0,PPI
9550,ATP6V1G1,4105,MAGEA6,-,-,1.0,PPI
4217,MAP3K5,7532,YWHAG,PF00069-PF00244,-,1.0,PPI-DDI
4217,MAP3K5,8651,SOCS1,PF00069-PF00017,-,1.0,PPI-DDI
4217,MAP3K5,4217,MAP3K5,PF00069-PF00069,-,1.0,PPI-DDI
56676,ASCL3,56676,ASCL3,PF00010-PF00010,-,1.0,PPI-DDI
122011,CSNK1A1L,6118,RPA2,-,-,1.0,PPI
122011,CSNK1A1L,122011,CSNK1A1L,PF00069-PF00069,-,1.0,PPI-DDI
23144,ZC3H3,692312,PPAN-P2RY11,-,-,1.0,PPI
27304,MOCS3,221421,RSPH9,-,-,1.0,PPI
27304,MOCS3,9111,NMI,-,-,1.0,PPI
56924,PAK6,7532,YWHAG,PF00786-PF00244 ; PF00069-PF00244,-,1.0,PPI-DDI
3476,IGBP1,9296,ATP6V1F,-,-,1.0,PPI
3476,IGBP1,10130,PDIA6,-,-,1.0,PPI
3476,IGBP1,3956,LGALS1,-,-,1.0,PPI
170850,KCNG3,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
4332,MNDA,55170,PRMT6,-,-,1.0,PPI
51373,MRPS17,10614,HEXIM1,-,-,1.0,PPI
2149,F2R,2925,GRPR,PF00001-PF00001,-,1.0,PPI-DDI
185,AGTR1,479,ATP12A,-,-,1.0,PPI
4605,MYBL2,90441,ZNF622,-,-,1.0,PPI
4605,MYBL2,4605,MYBL2,PF00249-PF00249,-,1.0,PPI-DDI
4605,MYBL2,221504,ZBTB9,-,-,1.0,PPI
4605,MYBL2,81631,MAP1LC3B,-,-,1.0,PPI
127703,C1orf216,9111,NMI,-,-,1.0,PPI
140801,RPL10L,10614,HEXIM1,-,-,1.0,PPI
140801,RPL10L,1938,EEF2,-,-,1.0,PPI
140801,RPL10L,6118,RPA2,-,-,1.0,PPI
2147,F2,3053,SERPIND1,PF00089-PF00079 ; PF00051-PF00079,-,1.0,PPI-DDI
2147,F2,7056,THBD,PF00089-PF09064 ; PF00089-PF14670 ; PF00089-PF07645 ; PF00594-PF00059,-,1.0,PPI-DDI
81285,OR51E2,391123,VSIG8,-,-,1.0,PPI
719,C3AR1,148534,TLCD4,-,-,1.0,PPI
8744,TNFSF9,3656,IRAK2,-,-,1.0,PPI
5449,POU1F1,1052,CEBPD,-,-,1.0,PPI
2120,ETV6,2120,ETV6,PF02198-PF02198 ; PF02198-PF00178 ; PF00178-PF02198 ; PF00178-PF00178,-,1.0,PPI-DDI
2120,ETV6,8651,SOCS1,-,-,1.0,PPI
83851,SYT16,83851,SYT16,PF00168-PF00168,-,1.0,PPI-DDI
55699,IARS2,55181,SMG8,-,-,1.0,PPI
55699,IARS2,3188,HNRNPH2,-,-,1.0,PPI
4985,OPRD1,4985,OPRD1,PF00001-PF00001,-,1.0,PPI-DDI
2300,FOXL1,57505,AARS2,-,-,1.0,PPI
2833,CXCR3,10563,CXCL13,PF00001-PF00048,-,1.0,PPI-DDI
54926,UBE2R2,54926,UBE2R2,PF00179-PF00179,-,1.0,PPI-DDI
54926,UBE2R2,7532,YWHAG,-,-,1.0,PPI
479,ATP12A,100287932,TIMM23,-,-,1.0,PPI
479,ATP12A,2773,GNAI3,PF00690-PF00503,-,1.0,PPI-DDI
479,ATP12A,2925,GRPR,-,-,1.0,PPI
10562,OLFM4,23753,SDF2L1,-,-,1.0,PPI
8411,EEA1,374462,PTPRQ,-,-,1.0,PPI
8411,EEA1,83987,CCDC8,-,-,1.0,PPI
8411,EEA1,8411,EEA1,PF01363-PF01363,-,1.0,PPI-DDI
22882,ZHX2,6237,RRAS,-,-,1.0,PPI
728343,NXF2B,56001,NXF2,PF02136-PF02136 ; PF03943-PF03943,-,1.0,PPI-DDI
1829,DSG2,83987,CCDC8,-,-,1.0,PPI
1829,DSG2,51142,CHCHD2,-,-,1.0,PPI
8796,SCEL,9111,NMI,-,-,1.0,PPI
51439,FAM8A1,25975,EGFL6,-,-,1.0,PPI
391,RHOG,7879,RAB7A,PF00071-PF00071,PF00071-PF08477,0.5,PPI-DDI
131368,ZPLD1,23753,SDF2L1,-,-,1.0,PPI
3872,KRT17,10614,HEXIM1,-,-,1.0,PPI
3872,KRT17,383,ARG1,-,-,1.0,PPI
3872,KRT17,6280,S100A9,-,-,1.0,PPI
3872,KRT17,1938,EEF2,-,-,1.0,PPI
3872,KRT17,3181,HNRNPA2B1,-,-,1.0,PPI
3872,KRT17,646960,PRSS56,-,-,1.0,PPI
3872,KRT17,867,CBL,-,-,1.0,PPI
4102,MAGEA3,4115,MAGEB4,-,-,1.0,PPI
127733,UBXN10,55170,PRMT6,-,-,1.0,PPI
127733,UBXN10,150737,TTC30B,-,-,1.0,PPI
3188,HNRNPH2,55170,PRMT6,-,-,1.0,PPI
3188,HNRNPH2,3188,HNRNPH2,PF00076-PF00076 ; PF00076-PF08080 ; PF08080-PF00076,-,1.0,PPI-DDI
3188,HNRNPH2,10614,HEXIM1,-,-,1.0,PPI
3188,HNRNPH2,10949,HNRNPA0,PF00076-PF00076 ; PF08080-PF00076,-,1.0,PPI-DDI
3188,HNRNPH2,3181,HNRNPA2B1,PF00076-PF00076 ; PF08080-PF00076,-,1.0,PPI-DDI
8340,H2BC13,10614,HEXIM1,-,-,1.0,PPI
5611,DNAJC3,10130,PDIA6,PF00226-PF00085,-,1.0,PPI-DDI
205327,C2orf69,147700,KLC3,-,-,1.0,PPI
6237,RRAS,10614,HEXIM1,-,-,1.0,PPI
23630,KCNE5,3745,KCNB1,-,-,1.0,PPI
7532,YWHAG,10614,HEXIM1,-,-,1.0,PPI
7532,YWHAG,678,ZFP36L2,-,-,1.0,PPI
7532,YWHAG,5582,PRKCG,PF00244-PF00069,-,1.0,PPI-DDI
7532,YWHAG,171024,SYNPO2,-,-,1.0,PPI
7532,YWHAG,7532,YWHAG,PF00244-PF00244,-,1.0,PPI-DDI
7532,YWHAG,83987,CCDC8,-,-,1.0,PPI
7532,YWHAG,147700,KLC3,-,-,1.0,PPI
2294,FOXF1,2294,FOXF1,PF00250-PF00250,-,1.0,PPI-DDI
8976,WASL,644150,WIPF3,PF02205-PF02205,-,1.0,PPI-DDI
26353,HSPB8,126393,HSPB6,PF00011-PF00525 ; PF00011-PF00011,-,1.0,PPI-DDI
26353,HSPB8,26353,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
2773,GNAI3,126006,PCP2,PF00503-PF02188,-,1.0,PPI-DDI
1337,COX6A1,51142,CHCHD2,-,-,1.0,PPI
54534,MRPL50,54534,MRPL50,-,-,1.0,PPI
54534,MRPL50,9518,GDF15,-,-,1.0,PPI
54534,MRPL50,65080,MRPL44,-,-,1.0,PPI
54534,MRPL50,84816,RTN4IP1,-,-,1.0,PPI
51616,TAF9B,51616,TAF9B,PF02291-PF02291,-,1.0,PPI-DDI
25920,NELFB,25920,NELFB,PF06209-PF06209,-,1.0,PPI-DDI
84279,PRADC1,1670,DEFA5,-,-,1.0,PPI
6280,S100A9,6280,S100A9,PF01023-PF01023,-,1.0,PPI-DDI
23532,PRAME,23532,PRAME,-,-,1.0,PPI
84547,PGBD1,84547,PGBD1,PF02023-PF02023,-,1.0,PPI-DDI
190,NR0B1,5241,PGR,PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
5241,PGR,5241,PGR,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
4520,MTF1,3181,HNRNPA2B1,PF00096-PF00076,-,1.0,PPI-DDI
3181,HNRNPA2B1,10614,HEXIM1,-,-,1.0,PPI
3181,HNRNPA2B1,4751,NEK2,PF00076-PF00069,-,1.0,PPI-DDI
3181,HNRNPA2B1,6118,RPA2,-,-,1.0,PPI
3181,HNRNPA2B1,1979,EIF4EBP2,-,-,1.0,PPI
3181,HNRNPA2B1,678,ZFP36L2,PF00076-PF00642,-,1.0,PPI-DDI
6278,S100A7,4751,NEK2,-,-,1.0,PPI
2986,GUCY2F,2986,GUCY2F,PF00211-PF00211 ; PF00211-PF01094 ; PF07714-PF07714 ; PF07701-PF07701 ; PF01094-PF00211 ; PF01094-PF01094,-,1.0,PPI-DDI
4613,MYCN,9111,NMI,-,-,1.0,PPI
80311,KLHL15,80311,KLHL15,PF00651-PF00651 ; PF00651-PF07707 ; PF01344-PF01344 ; PF07707-PF00651,-,1.0,PPI-DDI
51142,CHCHD2,10614,HEXIM1,-,-,1.0,PPI
51142,CHCHD2,51142,CHCHD2,-,-,1.0,PPI
3037,HAS2,3037,HAS2,-,-,1.0,PPI
9111,NMI,9111,NMI,-,-,1.0,PPI
84816,RTN4IP1,10614,HEXIM1,-,-,1.0,PPI
4478,MSN,4478,MSN,PF09379-PF09379 ; PF09379-PF00373 ; PF09379-PF00769 ; PF09379-PF09380 ; PF00373-PF09379 ; PF00373-PF00373 ; PF00373-PF00769 ; PF00373-PF09380 ; PF00769-PF09379 ; PF00769-PF00373 ; PF00769-PF00769 ; PF00769-PF09380 ; PF09380-PF09379 ; PF09380-PF00373 ; PF09380-PF00769 ; PF09380-PF09380,-,1.0,PPI-DDI
3745,KCNB1,3745,KCNB1,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
2925,GRPR,57168,ASPHD2,-,-,1.0,PPI
147700,KLC3,147700,KLC3,PF13424-PF13424,-,1.0,PPI-DDI
2781,GNAZ,2781,GNAZ,PF00503-PF00503,-,1.0,PPI-DDI
3759,KCNJ2,3759,KCNJ2,PF17655-PF17655 ; PF17655-PF01007 ; PF01007-PF17655 ; PF01007-PF01007,-,1.0,PPI-DDI
3759,KCNJ2,11329,STK38,-,-,1.0,PPI
55170,PRMT6,10614,HEXIM1,-,-,1.0,PPI
55170,PRMT6,8337,H2AC18,-,-,1.0,PPI
55170,PRMT6,3202,HOXA5,-,-,1.0,PPI
84984,CEP19,22919,MAPRE1,-,-,1.0,PPI
10614,HEXIM1,10614,HEXIM1,PF15313-PF15313,-,1.0,PPI-DDI
10614,HEXIM1,1938,EEF2,-,-,1.0,PPI
10614,HEXIM1,8337,H2AC18,-,-,1.0,PPI
10614,HEXIM1,112802,KRT71,-,-,1.0,PPI
10614,HEXIM1,10130,PDIA6,-,-,1.0,PPI
10614,HEXIM1,10949,HNRNPA0,-,-,1.0,PPI
10614,HEXIM1,9119,KRT75,-,-,1.0,PPI
10614,HEXIM1,5814,PURB,-,-,1.0,PPI
1164,CKS2,1164,CKS2,PF01111-PF01111,-,1.0,PPI-DDI
81631,MAP1LC3B,84078,KBTBD7,-,-,1.0,PPI
22919,MAPRE1,22919,MAPRE1,PF03271-PF03271 ; PF00307-PF00307,-,1.0,PPI-DDI
148534,TLCD4,11015,KDELR3,-,-,1.0,PPI
3656,IRAK2,54915,YTHDF1,-,-,1.0,PPI
132625,ZFP42,6015,RING1,-,-,1.0,PPI
50512,PODXL2,50512,PODXL2,-,-,1.0,PPI
50512,PODXL2,221074,SLC39A12,-,-,1.0,PPI
9241,NOG,9241,NOG,PF05806-PF05806,-,1.0,PPI-DDI
6118,RPA2,7879,RAB7A,-,-,1.0,PPI
6118,RPA2,54915,YTHDF1,-,-,1.0,PPI
6118,RPA2,10949,HNRNPA0,-,-,1.0,PPI
6118,RPA2,383,ARG1,-,-,1.0,PPI
6118,RPA2,5814,PURB,-,-,1.0,PPI
64207,IRF2BPL,26145,IRF2BP1,-,-,1.0,PPI
64207,IRF2BPL,64207,IRF2BPL,-,-,1.0,PPI
1979,EIF4EBP2,27258,LSM3,-,-,1.0,PPI
1938,EEF2,4751,NEK2,PF00679-PF00069 ; PF00009-PF00069,-,1.0,PPI-DDI
1938,EEF2,10949,HNRNPA0,-,-,1.0,PPI
1938,EEF2,678,ZFP36L2,-,-,1.0,PPI
1938,EEF2,2936,GSR,-,-,1.0,PPI
29928,TIMM22,29928,TIMM22,-,-,1.0,PPI
9118,INA,4744,NEFH,PF00038-PF00038,-,1.0,PPI-DDI
9118,INA,391123,VSIG8,-,-,1.0,PPI
79643,CHMP6,83987,CCDC8,-,-,1.0,PPI
1949,EFNB3,3956,LGALS1,-,-,1.0,PPI
7879,RAB7A,79188,TMEM43,-,-,1.0,PPI
7879,RAB7A,7879,RAB7A,PF00071-PF00071,PF00071-PF08477 ; PF08477-PF00071 ; PF08477-PF08477,0.25,PPI-DDI
57505,AARS2,83987,CCDC8,-,-,1.0,PPI
941,CD80,941,CD80,PF08205-PF08205 ; PF08205-PF07686 ; PF07686-PF08205 ; PF07686-PF07686,-,1.0,PPI-DDI
5454,POU3F2,5454,POU3F2,PF00157-PF00157 ; PF00157-PF00046 ; PF00046-PF00157 ; PF00046-PF00046,-,1.0,PPI-DDI
28958,COA3,28958,COA3,-,-,1.0,PPI
2936,GSR,2936,GSR,PF07992-PF07992 ; PF07992-PF02852 ; PF02852-PF07992 ; PF02852-PF02852,-,1.0,PPI-DDI
11329,STK38,11329,STK38,PF00069-PF00069 ; PF00069-PF00433 ; PF00433-PF00069 ; PF00433-PF00433,-,1.0,PPI-DDI
11329,STK38,678,ZFP36L2,-,-,1.0,PPI
9518,GDF15,9518,GDF15,PF00019-PF00019,-,1.0,PPI-DDI
5733,PTGER3,3956,LGALS1,-,-,1.0,PPI
79077,DCTPP1,79077,DCTPP1,PF12643-PF12643,-,1.0,PPI-DDI
4115,MAGEB4,4115,MAGEB4,-,-,1.0,PPI
3713,IVL,3713,IVL,-,-,1.0,PPI
10130,PDIA6,83987,CCDC8,-,-,1.0,PPI
4751,NEK2,4751,NEK2,PF00069-PF00069,-,1.0,PPI-DDI
9889,ZBED4,9889,ZBED4,PF05699-PF05699,-,1.0,PPI-DDI
10949,HNRNPA0,83987,CCDC8,-,-,1.0,PPI
6015,RING1,6015,RING1,PF13923-PF13923 ; PF16207-PF16207,-,1.0,PPI-DDI
383,ARG1,83987,CCDC8,-,-,1.0,PPI
90441,ZNF622,90441,ZNF622,PF12756-PF12756,-,1.0,PPI-DDI
4778,NFE2,4778,NFE2,PF03131-PF03131,-,1.0,PPI-DDI
2683,B4GALT1,2683,B4GALT1,PF02709-PF02709 ; PF02709-PF13733 ; PF13733-PF02709 ; PF13733-PF13733,-,1.0,PPI-DDI
2590,GALNT2,83987,CCDC8,-,-,1.0,PPI
1439,CSF2RB,8651,SOCS1,-,-,1.0,PPI
1439,CSF2RB,1439,CSF2RB,PF09294-PF09294 ; PF09294-PF09240 ; PF09240-PF09294 ; PF09240-PF09240,-,1.0,PPI-DDI
26145,IRF2BP1,26145,IRF2BP1,PF00097-PF00097,-,1.0,PPI-DDI
83987,CCDC8,83987,CCDC8,-,-,1.0,PPI
146434,ZNF597,146434,ZNF597,PF00096-PF00096 ; PF00096-PF01352 ; PF01352-PF00096,-,1.0,PPI-DDI
867,CBL,867,CBL,PF02761-PF02761 ; PF02761-PF14447 ; PF02761-PF02762 ; PF02761-PF02262 ; PF00627-PF00627 ; PF14447-PF02761 ; PF14447-PF02762 ; PF14447-PF02262 ; PF02762-PF02761 ; PF02762-PF14447 ; PF02762-PF02762 ; PF02762-PF02262 ; PF02262-PF02761 ; PF02262-PF14447 ; PF02262-PF02762 ; PF02262-PF02262,-,1.0,PPI-DDI
