Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
2523,FUT1,55454,CSGALNACT2,-,-,1.0,PPI
8987,STBD1,346689,KLRG2,-,-,1.0,PPI
8987,STBD1,5509,PPP1R3D,-,-,1.0,PPI
6363,CCL19,51554,ACKR4,PF00048-PF00001,-,1.0,PPI-DDI
118427,OLFM3,56254,RNF20,-,-,1.0,PPI
126393,HSPB6,3315,HSPB1,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
79626,TNFAIP8L2,26136,TES,-,-,1.0,PPI
56851,EMC7,93380,MMGT1,-,-,1.0,PPI
56851,EMC7,3452,IFNA21,-,-,1.0,PPI
56851,EMC7,2830,GPR6,-,-,1.0,PPI
56851,EMC7,56851,EMC7,-,-,1.0,PPI
56851,EMC7,133121,ENPP6,-,-,1.0,PPI
9518,GDF15,9518,GDF15,PF00019-PF00019,-,1.0,PPI-DDI
4605,MYBL2,2033,EP300,PF00249-PF00439,-,1.0,PPI-DDI
4605,MYBL2,90441,ZNF622,-,-,1.0,PPI
4605,MYBL2,4605,MYBL2,PF00249-PF00249,-,1.0,PPI-DDI
2590,GALNT2,93380,MMGT1,-,-,1.0,PPI
10953,TOMM34,1300,COL10A1,-,-,1.0,PPI
10953,TOMM34,2961,GTF2E2,-,-,1.0,PPI
64207,IRF2BPL,64207,IRF2BPL,-,-,1.0,PPI
51495,HACD3,6615,SNAI1,-,-,1.0,PPI
729438,CASTOR2,729438,CASTOR2,PF13840-PF13840 ; PF13840-PF18700 ; PF18700-PF13840 ; PF18700-PF18700,-,1.0,PPI-DDI
90353,CTU1,6102,RP2,-,-,1.0,PPI
3799,KIF5B,56254,RNF20,-,-,1.0,PPI
3799,KIF5B,5449,POU1F1,-,-,1.0,PPI
3799,KIF5B,6647,SOD1,-,-,1.0,PPI
4115,MAGEB4,4115,MAGEB4,-,-,1.0,PPI
4115,MAGEB4,4102,MAGEA3,-,-,1.0,PPI
10584,COLEC10,6647,SOD1,-,-,1.0,PPI
2042,EPHA3,1947,EFNB1,PF01404-PF00812,-,1.0,PPI-DDI
2042,EPHA3,3122,HLA-DRA,-,-,1.0,PPI
1337,COX6A1,51142,CHCHD2,-,-,1.0,PPI
9841,ZBTB24,3846,KRTAP5-9,-,-,1.0,PPI
92421,CHMP4C,92421,CHMP4C,PF03357-PF03357,-,1.0,PPI-DDI
83903,HASPIN,23633,KPNA6,-,-,1.0,PPI
83903,HASPIN,79813,EHMT1,-,-,1.0,PPI
1114,CHGB,7280,TUBB2A,-,-,1.0,PPI
93183,PIGM,1132,CHRM4,-,-,1.0,PPI
26136,TES,3315,HSPB1,-,-,1.0,PPI
26136,TES,145226,RDH12,-,-,1.0,PPI
26136,TES,26958,COPG2,-,-,1.0,PPI
26136,TES,6478,SIAH2,-,-,1.0,PPI
26136,TES,7280,TUBB2A,-,-,1.0,PPI
26136,TES,26136,TES,PF00412-PF00412,-,1.0,PPI-DDI
26136,TES,7431,VIM,-,-,1.0,PPI
26136,TES,9319,TRIP13,-,-,1.0,PPI
246184,CDC26,6657,SOX2,-,-,1.0,PPI
84675,TRIM55,6280,S100A9,-,-,1.0,PPI
84675,TRIM55,27063,ANKRD1,-,-,1.0,PPI
84675,TRIM55,84675,TRIM55,PF00643-PF00643 ; PF13445-PF13445,-,1.0,PPI-DDI
10952,SEC61B,4625,MYH7,-,-,1.0,PPI
10952,SEC61B,10952,SEC61B,-,-,1.0,PPI
54958,TMEM160,84078,KBTBD7,-,-,1.0,PPI
3713,IVL,3713,IVL,-,-,1.0,PPI
114798,SLITRK1,114798,SLITRK1,PF13855-PF13855,-,1.0,PPI-DDI
65108,MARCKSL1,84078,KBTBD7,-,-,1.0,PPI
65108,MARCKSL1,6647,SOD1,-,-,1.0,PPI
11339,OIP5,11339,OIP5,PF03226-PF03226,-,1.0,PPI-DDI
11339,OIP5,7286,TUFT1,-,-,1.0,PPI
11339,OIP5,2961,GTF2E2,-,-,1.0,PPI
2298,FOXD4,51142,CHCHD2,-,-,1.0,PPI
6193,RPS5,140801,RPL10L,-,-,1.0,PPI
6193,RPS5,6615,SNAI1,-,-,1.0,PPI
6193,RPS5,728689,EIF3CL,-,-,1.0,PPI
121355,GTSF1,3315,HSPB1,-,-,1.0,PPI
7915,ALDH5A1,219,ALDH1B1,PF00171-PF00171,-,1.0,PPI-DDI
441250,TYW1B,5733,PTGER3,-,-,1.0,PPI
5464,PPA1,3251,HPRT1,-,-,1.0,PPI
5464,PPA1,3315,HSPB1,-,-,1.0,PPI
5464,PPA1,6647,SOD1,-,-,1.0,PPI
23630,KCNE5,3745,KCNB1,-,-,1.0,PPI
6280,S100A9,6280,S100A9,PF01023-PF01023,-,1.0,PPI-DDI
554,AVPR2,554,AVPR2,PF00001-PF00001,-,1.0,PPI-DDI
1812,DRD1,26958,COPG2,-,-,1.0,PPI
257240,KLHL34,3310,HSPA6,-,-,1.0,PPI
3251,HPRT1,6615,SNAI1,-,-,1.0,PPI
3251,HPRT1,3251,HPRT1,PF00156-PF00156,-,1.0,PPI-DDI
2978,GUCA1A,3315,HSPB1,-,-,1.0,PPI
80139,ZNF703,84948,TIGD5,-,-,1.0,PPI
80139,ZNF703,338917,VSX2,-,-,1.0,PPI
5814,PURB,6615,SNAI1,-,-,1.0,PPI
91445,RNF185,91445,RNF185,PF13920-PF13920,PF00097-PF00097,0.5,PPI-DDI
2173,FABP7,6647,SOD1,-,-,1.0,PPI
3001,GZMA,3001,GZMA,PF00089-PF00089,-,1.0,PPI-DDI
11044,TENT4A,64795,RMND5A,-,-,1.0,PPI
147,ADRA1B,147,ADRA1B,PF00001-PF00001,-,1.0,PPI-DDI
84948,TIGD5,64795,RMND5A,-,-,1.0,PPI
84948,TIGD5,22979,EFR3B,-,-,1.0,PPI
84948,TIGD5,203111,ERICH5,-,-,1.0,PPI
84948,TIGD5,644591,PPIAL4G,-,-,1.0,PPI
8651,SOCS1,4352,MPL,PF00017-PF00041,-,1.0,PPI-DDI
8651,SOCS1,3454,IFNAR1,-,-,1.0,PPI
3741,KCNA5,3738,KCNA3,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
3741,KCNA5,3741,KCNA5,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
5015,OTX2,5015,OTX2,PF00046-PF00046,-,1.0,PPI-DDI
92104,TTC30A,150737,TTC30B,-,-,1.0,PPI
92104,TTC30A,127733,UBXN10,-,-,1.0,PPI
79596,OBI1,6615,SNAI1,-,-,1.0,PPI
7280,TUBB2A,6615,SNAI1,-,-,1.0,PPI
7280,TUBB2A,6657,SOX2,-,-,1.0,PPI
7280,TUBB2A,5272,SERPINB9,-,-,1.0,PPI
7280,TUBB2A,64499,TPSB2,-,-,1.0,PPI
6659,SOX4,2033,EP300,-,-,1.0,PPI
7464,CORO2A,120939,TMEM52B,-,-,1.0,PPI
218,ALDH3A1,8338,H2AC20,-,-,1.0,PPI
4778,NFE2,2001,ELF5,-,-,1.0,PPI
4778,NFE2,4778,NFE2,PF03131-PF03131,-,1.0,PPI-DDI
3037,HAS2,3037,HAS2,-,-,1.0,PPI
8804,CREG1,84078,KBTBD7,-,-,1.0,PPI
644150,WIPF3,8976,WASL,PF02205-PF02205,-,1.0,PPI-DDI
56676,ASCL3,56676,ASCL3,PF00010-PF00010,-,1.0,PPI-DDI
8338,H2AC20,56254,RNF20,-,-,1.0,PPI
8338,H2AC20,2033,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
346689,KLRG2,90187,EMILIN3,-,-,1.0,PPI
430,ASCL2,2033,EP300,PF00010-PF00439,-,1.0,PPI-DDI
79813,EHMT1,79813,EHMT1,-,PF13637-PF13637 ; PF13637-PF12796 ; PF05033-PF05033 ; PF05033-PF00856 ; PF12796-PF13637 ; PF12796-PF12796 ; PF00856-PF05033 ; PF00856-PF00856,0.0,PPI-DDI
2056,EPO,2033,EP300,-,-,1.0,PPI
2986,GUCY2F,2986,GUCY2F,PF00211-PF00211 ; PF00211-PF01094 ; PF07714-PF07714 ; PF07701-PF07701 ; PF01094-PF00211 ; PF01094-PF01094,-,1.0,PPI-DDI
6750,SST,6753,SSTR3,-,-,1.0,PPI
10143,CLEC3A,84078,KBTBD7,-,-,1.0,PPI
741,ZNHIT2,7288,TULP2,-,-,1.0,PPI
741,ZNHIT2,741,ZNHIT2,-,-,1.0,PPI
64795,RMND5A,25797,QPCT,-,-,1.0,PPI
64795,RMND5A,64795,RMND5A,PF13445-PF13445,-,1.0,PPI-DDI
64795,RMND5A,8471,AL035425.3,-,-,1.0,PPI
64795,RMND5A,6657,SOX2,-,-,1.0,PPI
64499,TPSB2,64499,TPSB2,PF00089-PF00089,-,1.0,PPI-DDI
64499,TPSB2,347733,TUBB2B,-,-,1.0,PPI
127733,UBXN10,150737,TTC30B,-,-,1.0,PPI
727910,TLCD2,55754,TMEM30A,-,-,1.0,PPI
27127,SMC1B,9126,SMC3,PF02463-PF06470 ; PF02463-PF02463 ; PF06470-PF06470 ; PF06470-PF02463,-,1.0,PPI-DDI
5241,PGR,5241,PGR,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
5241,PGR,2033,EP300,-,-,1.0,PPI
2001,ELF5,83714,NRIP2,-,-,1.0,PPI
9022,CLIC3,22928,SEPHS2,-,-,1.0,PPI
2936,GSR,2936,GSR,PF07992-PF07992 ; PF07992-PF02852 ; PF02852-PF07992 ; PF02852-PF02852,-,1.0,PPI-DDI
9220,TIAF1,9220,TIAF1,-,-,1.0,PPI
154313,CFAP206,154313,CFAP206,-,-,1.0,PPI
79102,RNF26,8894,EIF2S2,-,-,1.0,PPI
79102,RNF26,81876,RAB1B,-,-,1.0,PPI
3759,KCNJ2,3759,KCNJ2,PF17655-PF17655 ; PF17655-PF01007 ; PF01007-PF17655 ; PF01007-PF01007,-,1.0,PPI-DDI
3316,HSPB2,3316,HSPB2,PF00011-PF00011,-,1.0,PPI-DDI
3316,HSPB2,3956,LGALS1,-,-,1.0,PPI
57505,AARS2,123169,LEO1,-,-,1.0,PPI
57505,AARS2,2300,FOXL1,-,-,1.0,PPI
51554,ACKR4,6366,CCL21,PF00001-PF00048,-,1.0,PPI-DDI
51554,ACKR4,6370,CCL25,PF00001-PF00048,-,1.0,PPI-DDI
8431,NR0B2,6668,SP2,-,-,1.0,PPI
344558,SH3RF3,57460,PPM1H,-,-,1.0,PPI
344558,SH3RF3,57622,LRFN1,-,-,1.0,PPI
9182,RASSF9,3315,HSPB1,-,-,1.0,PPI
64949,MRPS26,84078,KBTBD7,-,-,1.0,PPI
64949,MRPS26,6657,SOX2,-,-,1.0,PPI
219,ALDH1B1,2169,FABP2,-,-,1.0,PPI
219,ALDH1B1,10116,FEM1B,-,-,1.0,PPI
610,HCN2,348980,HCN1,PF00027-PF08412 ; PF00027-PF00027 ; PF00027-PF00520 ; PF00520-PF08412 ; PF00520-PF00027 ; PF00520-PF00520 ; PF08412-PF00027 ; PF08412-PF00520,-,1.0,PPI-DDI
610,HCN2,610,HCN2,PF00027-PF00027 ; PF00027-PF00520 ; PF00027-PF08412 ; PF00520-PF00027 ; PF00520-PF00520 ; PF00520-PF08412 ; PF08412-PF00027 ; PF08412-PF00520,-,1.0,PPI-DDI
146434,ZNF597,146434,ZNF597,PF00096-PF00096 ; PF00096-PF01352 ; PF01352-PF00096,-,1.0,PPI-DDI
51361,HOOK1,51361,HOOK1,PF05622-PF05622,-,1.0,PPI-DDI
1947,EFNB1,283897,C16orf54,-,-,1.0,PPI
2033,EP300,81876,RAB1B,-,-,1.0,PPI
2033,EP300,2033,EP300,PF00569-PF00569 ; PF00569-PF00439 ; PF00439-PF00569 ; PF00439-PF00439 ; PF00439-PF06001 ; PF06001-PF00439,-,1.0,PPI-DDI
2033,EP300,6615,SNAI1,PF00439-PF00096,-,1.0,PPI-DDI
2033,EP300,10642,IGF2BP1,PF00439-PF00076,-,1.0,PPI-DDI
2033,EP300,429,ASCL1,PF00439-PF00010,-,1.0,PPI-DDI
2033,EP300,1052,CEBPD,-,-,1.0,PPI
2033,EP300,7291,TWIST1,PF00439-PF00010,-,1.0,PPI-DDI
2033,EP300,6736,SRY,-,-,1.0,PPI
2033,EP300,6478,SIAH2,-,-,1.0,PPI
2033,EP300,6657,SOX2,-,-,1.0,PPI
23172,ABRAXAS2,4956,ODF1,-,-,1.0,PPI
23172,ABRAXAS2,3454,IFNAR1,-,-,1.0,PPI
3738,KCNA3,23704,KCNE4,-,-,1.0,PPI
55631,LRRC40,2961,GTF2E2,-,-,1.0,PPI
51616,TAF9B,51616,TAF9B,PF02291-PF02291,-,1.0,PPI-DDI
283518,KCNRG,283518,KCNRG,PF02214-PF02214,-,1.0,PPI-DDI
727800,RNF208,22934,RPIA,-,-,1.0,PPI
9126,SMC3,2300,FOXL1,-,-,1.0,PPI
9126,SMC3,6657,SOX2,-,-,1.0,PPI
3452,IFNA21,57622,LRFN1,-,-,1.0,PPI
11274,USP18,8471,AL035425.3,-,-,1.0,PPI
3745,KCNB1,3745,KCNB1,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
286077,FAM83H,161424,NOP9,-,-,1.0,PPI
286077,FAM83H,56001,NXF2,-,-,1.0,PPI
10163,WASF2,8976,WASL,PF02205-PF02205,-,1.0,PPI-DDI
3791,KDR,867,CBL,-,-,1.0,PPI
3791,KDR,3791,KDR,PF07714-PF07714 ; PF00047-PF00047 ; PF00047-PF13927 ; PF00047-PF07679 ; PF17988-PF17988 ; PF13927-PF00047 ; PF13927-PF13927 ; PF13927-PF07679 ; PF07679-PF00047 ; PF07679-PF13927 ; PF07679-PF07679,-,1.0,PPI-DDI
9136,RRP9,7431,VIM,-,-,1.0,PPI
150737,TTC30B,3310,HSPA6,-,-,1.0,PPI
27289,RND1,2909,ARHGAP35,PF00071-PF00620 ; PF00071-PF00071,-,1.0,PPI-DDI
5733,PTGER3,161424,NOP9,-,-,1.0,PPI
5733,PTGER3,84919,PPP1R15B,-,-,1.0,PPI
5733,PTGER3,3956,LGALS1,-,-,1.0,PPI
644591,PPIAL4G,653598,PPIAL4C,PF00160-PF00160,-,1.0,PPI-DDI
644591,PPIAL4G,730262,PPIAL4E,PF00160-PF00160,-,1.0,PPI-DDI
6327,SCN2B,27340,UTP20,-,-,1.0,PPI
6327,SCN2B,149371,EXOC8,-,-,1.0,PPI
6327,SCN2B,161424,NOP9,-,-,1.0,PPI
3315,HSPB1,3315,HSPB1,PF00011-PF00011,-,1.0,PPI-DDI
3315,HSPB1,23235,SIK2,-,-,1.0,PPI
3315,HSPB1,8471,AL035425.3,-,-,1.0,PPI
3315,HSPB1,7431,VIM,-,-,1.0,PPI
3315,HSPB1,11149,BVES,-,-,1.0,PPI
3315,HSPB1,6657,SOX2,-,-,1.0,PPI
3315,HSPB1,3929,LBP,-,-,1.0,PPI
1052,CEBPD,5449,POU1F1,-,-,1.0,PPI
1052,CEBPD,6478,SIAH2,-,-,1.0,PPI
1132,CHRM4,84919,PPP1R15B,-,-,1.0,PPI
1132,CHRM4,1132,CHRM4,PF00001-PF00001,-,1.0,PPI-DDI
161424,NOP9,2300,FOXL1,-,-,1.0,PPI
4824,NKX3-1,6668,SP2,PF00046-PF00096,-,1.0,PPI-DDI
4824,NKX3-1,10116,FEM1B,-,-,1.0,PPI
57685,CACHD1,120939,TMEM52B,-,-,1.0,PPI
9721,GPRIN2,9319,TRIP13,-,-,1.0,PPI
10403,NDC80,10403,NDC80,PF03801-PF03801 ; PF03801-PF18077 ; PF18077-PF03801,-,1.0,PPI-DDI
79797,ZNF408,3202,HOXA5,PF00096-PF00046,-,1.0,PPI-DDI
79797,ZNF408,79797,ZNF408,PF00096-PF00096,-,1.0,PPI-DDI
79797,ZNF408,22928,SEPHS2,-,-,1.0,PPI
5196,PF4,5196,PF4,PF00048-PF00048,-,1.0,PPI-DDI
122011,CSNK1A1L,122011,CSNK1A1L,PF00069-PF00069,-,1.0,PPI-DDI
122011,CSNK1A1L,1053,CEBPE,-,-,1.0,PPI
10130,PDIA6,6647,SOD1,-,-,1.0,PPI
386724,AMIGO3,386724,AMIGO3,PF13855-PF13855,-,1.0,PPI-DDI
25788,RAD54B,25788,RAD54B,-,PF00271-PF00271 ; PF00271-PF00176 ; PF00176-PF00271 ; PF00176-PF00176,0.0,PPI-DDI
2925,GRPR,2149,F2R,PF00001-PF00001,-,1.0,PPI-DDI
6037,RNASE3,22979,EFR3B,-,-,1.0,PPI
8471,AL035425.3,6615,SNAI1,-,-,1.0,PPI
4986,OPRK1,6478,SIAH2,-,-,1.0,PPI
84078,KBTBD7,10248,POP7,-,-,1.0,PPI
7431,VIM,867,CBL,-,-,1.0,PPI
7431,VIM,7291,TWIST1,-,-,1.0,PPI
7431,VIM,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
7431,VIM,79697,RIOX1,-,-,1.0,PPI
26298,EHF,383,ARG1,-,-,1.0,PPI
348980,HCN1,348980,HCN1,PF08412-PF00027 ; PF08412-PF00520 ; PF00027-PF08412 ; PF00027-PF00027 ; PF00027-PF00520 ; PF00520-PF08412 ; PF00520-PF00027 ; PF00520-PF00520,-,1.0,PPI-DDI
57692,MAGEE1,57692,MAGEE1,-,-,1.0,PPI
8933,RTL8C,4887,NPY2R,-,-,1.0,PPI
6785,ELOVL4,6785,ELOVL4,PF01151-PF01151,-,1.0,PPI-DDI
148979,GLIS1,148979,GLIS1,PF00096-PF00096,-,1.0,PPI-DDI
80351,TNKS2,80351,TNKS2,PF07647-PF07647 ; PF13637-PF13637 ; PF13637-PF13857 ; PF13637-PF12796 ; PF13637-PF00023 ; PF00644-PF00644 ; PF13857-PF13637 ; PF13857-PF13857 ; PF13857-PF12796 ; PF13857-PF00023 ; PF12796-PF13637 ; PF12796-PF13857 ; PF12796-PF12796 ; PF12796-PF00023 ; PF00023-PF13637 ; PF00023-PF13857 ; PF00023-PF12796 ; PF00023-PF00023,-,1.0,PPI-DDI
2961,GTF2E2,2961,GTF2E2,PF02186-PF18121 ; PF18121-PF02186,-,1.0,PPI-DDI
2961,GTF2E2,56254,RNF20,-,-,1.0,PPI
5764,PTN,5764,PTN,PF05196-PF01091 ; PF01091-PF05196,-,1.0,PPI-DDI
5764,PTN,57050,UTP3,-,-,1.0,PPI
5764,PTN,9804,TOMM20,-,-,1.0,PPI
5764,PTN,266812,NAP1L5,-,-,1.0,PPI
9570,GOSR2,55454,CSGALNACT2,-,-,1.0,PPI
1053,CEBPE,1053,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
1053,CEBPE,25920,NELFB,-,-,1.0,PPI
6478,SIAH2,6478,SIAH2,PF03145-PF03145,-,1.0,PPI-DDI
6668,SP2,6657,SOX2,-,-,1.0,PPI
6657,SOX2,7291,TWIST1,-,-,1.0,PPI
6657,SOX2,3202,HOXA5,-,-,1.0,PPI
6657,SOX2,123169,LEO1,-,-,1.0,PPI
6657,SOX2,6657,SOX2,PF00505-PF00505,-,1.0,PPI-DDI
56254,RNF20,56254,RNF20,PF13920-PF13920,-,1.0,PPI-DDI
165721,DNAJB8,3310,HSPA6,PF00226-PF00012,-,1.0,PPI-DDI
7288,TULP2,123169,LEO1,-,-,1.0,PPI
7288,TULP2,23235,SIK2,-,-,1.0,PPI
6528,SLC5A5,6528,SLC5A5,PF00474-PF00474,-,1.0,PPI-DDI
3310,HSPA6,867,CBL,-,-,1.0,PPI
3488,IGFBP5,3483,IGFALS,-,-,1.0,PPI
90441,ZNF622,90441,ZNF622,PF12756-PF12756,-,1.0,PPI-DDI
3956,LGALS1,1949,EFNB3,-,-,1.0,PPI
3956,LGALS1,6647,SOD1,-,-,1.0,PPI
26958,COPG2,6615,SNAI1,-,-,1.0,PPI
26958,COPG2,26958,COPG2,PF16381-PF08752 ; PF08752-PF16381 ; PF08752-PF01602 ; PF01602-PF08752 ; PF01602-PF01602,-,1.0,PPI-DDI
2300,FOXL1,27340,UTP20,-,-,1.0,PPI
2300,FOXL1,90480,GADD45GIP1,-,-,1.0,PPI
57460,PPM1H,57622,LRFN1,-,-,1.0,PPI
8411,EEA1,8411,EEA1,PF01363-PF01363,-,1.0,PPI-DDI
8411,EEA1,374462,PTPRQ,-,-,1.0,PPI
6615,SNAI1,10642,IGF2BP1,PF00096-PF00076,-,1.0,PPI-DDI
6615,SNAI1,25797,QPCT,-,-,1.0,PPI
6615,SNAI1,6615,SNAI1,PF00096-PF00096,-,1.0,PPI-DDI
5346,PLIN1,5346,PLIN1,PF03036-PF03036,-,1.0,PPI-DDI
51142,CHCHD2,51142,CHCHD2,-,-,1.0,PPI
51142,CHCHD2,6647,SOD1,-,-,1.0,PPI
3761,KCNJ4,55327,LIN7C,-,-,1.0,PPI
9370,ADIPOQ,9370,ADIPOQ,PF01391-PF01391 ; PF00386-PF00386,-,1.0,PPI-DDI
10642,IGF2BP1,81876,RAB1B,PF00013-PF00071,-,1.0,PPI-DDI
22934,RPIA,22934,RPIA,PF06026-PF06026,-,1.0,PPI-DDI
22934,RPIA,23071,ERP44,-,-,1.0,PPI
22934,RPIA,54554,WDR5B,-,-,1.0,PPI
9319,TRIP13,9319,TRIP13,PF00004-PF00004,-,1.0,PPI-DDI
22977,AKR7A3,22977,AKR7A3,PF00248-PF00248,-,1.0,PPI-DDI
266812,NAP1L5,28986,MAGEH1,-,-,1.0,PPI
151636,DTX3L,151636,DTX3L,PF13923-PF13923 ; PF18102-PF18102,-,1.0,PPI-DDI
28986,MAGEH1,493861,EID3,-,-,1.0,PPI
9804,TOMM20,9804,TOMM20,PF02064-PF02064,-,1.0,PPI-DDI
9804,TOMM20,8894,EIF2S2,-,-,1.0,PPI
1164,CKS2,1164,CKS2,PF01111-PF01111,-,1.0,PPI-DDI
4594,MMUT,4594,MMUT,PF01642-PF01642 ; PF01642-PF02310 ; PF02310-PF01642 ; PF02310-PF02310,-,1.0,PPI-DDI
26507,CNNM1,55754,TMEM30A,-,-,1.0,PPI
241,ALOX5AP,241,ALOX5AP,PF01124-PF01124,-,1.0,PPI-DDI
27063,ANKRD1,27063,ANKRD1,PF12796-PF12796,-,1.0,PPI-DDI
7291,TWIST1,3202,HOXA5,PF00010-PF00046,-,1.0,PPI-DDI
9536,PTGES,9536,PTGES,PF01124-PF01124,-,1.0,PPI-DDI
3202,HOXA5,23071,ERP44,-,-,1.0,PPI
123169,LEO1,123169,LEO1,-,-,1.0,PPI
1558,CYP2C8,1558,CYP2C8,PF00067-PF00067,-,1.0,PPI-DDI
6647,SOD1,6647,SOD1,PF00080-PF00080,-,1.0,PPI-DDI
867,CBL,867,CBL,PF02761-PF02761 ; PF02761-PF14447 ; PF02761-PF02762 ; PF02761-PF02262 ; PF00627-PF00627 ; PF14447-PF02761 ; PF14447-PF02762 ; PF14447-PF02262 ; PF02762-PF02761 ; PF02762-PF14447 ; PF02762-PF02762 ; PF02762-PF02262 ; PF02262-PF02761 ; PF02262-PF14447 ; PF02262-PF02762 ; PF02262-PF02262,-,1.0,PPI-DDI
493861,EID3,493861,EID3,-,-,1.0,PPI
150,ADRA2A,150,ADRA2A,PF00001-PF00001,-,1.0,PPI-DDI
25920,NELFB,25920,NELFB,PF06209-PF06209,-,1.0,PPI-DDI
