Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000146085,MMUT,ENSG00000146085,MMUT,PF01642-PF01642 ; PF01642-PF02310 ; PF02310-PF01642 ; PF02310-PF02310,-,1.0,PPI-DDI
ENSG00000155087,ODF1,ENSG00000165660,ABRAXAS2,-,-,1.0,PPI
ENSG00000184897,H1-10,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000118508,RAB32,ENSG00000148482,SLC39A12,-,-,1.0,PPI
ENSG00000188786,MTF1,ENSG00000122566,HNRNPA2B1,PF00096-PF00076,-,1.0,PPI-DDI
ENSG00000188786,MTF1,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000188786,MTF1,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000137414,FAM8A1,ENSG00000007312,CD79B,-,-,1.0,PPI
ENSG00000160202,CRYAA,ENSG00000170276,HSPB2,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000160202,CRYAA,ENSG00000244752,CRYBB2,-,-,1.0,PPI
ENSG00000160202,CRYAA,ENSG00000160202,CRYAA,PF00525-PF00525 ; PF00525-PF00011 ; PF00011-PF00525 ; PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000160202,CRYAA,ENSG00000106211,HSPB1,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000174943,KCTD13,ENSG00000152137,HSPB8,-,-,1.0,PPI
ENSG00000174943,KCTD13,ENSG00000174943,KCTD13,PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000158195,WASF2,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000158195,WASF2,ENSG00000129911,KLF16,-,-,1.0,PPI
ENSG00000158195,WASF2,ENSG00000106299,WASL,PF02205-PF02205,-,1.0,PPI-DDI
ENSG00000130037,KCNA5,ENSG00000177272,KCNA3,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000130037,KCNA5,ENSG00000130037,KCNA5,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000130037,KCNA5,ENSG00000175283,DOLK,-,-,1.0,PPI
ENSG00000130037,KCNA5,ENSG00000162738,VANGL2,-,-,1.0,PPI
ENSG00000130037,KCNA5,ENSG00000101400,SNTA1,PF02214-PF00595,-,1.0,PPI-DDI
ENSG00000197019,SERTAD1,ENSG00000118971,CCND2,-,-,1.0,PPI
ENSG00000197019,SERTAD1,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000197019,SERTAD1,ENSG00000065371,ROPN1,-,-,1.0,PPI
ENSG00000128524,ATP6V1F,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000128524,ATP6V1F,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000126524,SBDS,ENSG00000197265,GTF2E2,-,-,1.0,PPI
ENSG00000126524,SBDS,ENSG00000168303,MPLKIP,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000170191,NANP,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000137124,ALDH1B1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000140718,FTO,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000130707,ASS1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000092621,PHGDH,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000111716,LDHB,PF00056-PF00056 ; PF00056-PF02866 ; PF02866-PF00056 ; PF02866-PF02866,-,1.0,PPI-DDI
ENSG00000111716,LDHB,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000174903,RAB1B,-,-,1.0,PPI
ENSG00000111716,LDHB,ENSG00000011052,NME1-NME2,-,-,1.0,PPI
ENSG00000174332,GLIS1,ENSG00000174332,GLIS1,PF00096-PF00096,-,1.0,PPI-DDI
ENSG00000074696,HACD3,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000144909,OSBPL11,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000144909,OSBPL11,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000099381,SETD1A,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000099381,SETD1A,ENSG00000203811,H3C14,-,-,1.0,PPI
ENSG00000099381,SETD1A,ENSG00000129988,LBP,-,-,1.0,PPI
ENSG00000099381,SETD1A,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000122691,TWIST1,ENSG00000233608,TWIST2,PF00010-PF00010,-,1.0,PPI-DDI
ENSG00000122691,TWIST1,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000122691,TWIST1,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000122691,TWIST1,ENSG00000230797,YY2,-,-,1.0,PPI
ENSG00000174010,KLHL15,ENSG00000174010,KLHL15,PF00651-PF00651 ; PF00651-PF07707 ; PF01344-PF01344 ; PF07707-PF00651,-,1.0,PPI-DDI
ENSG00000226784,PGAM4,ENSG00000164708,PGAM2,PF00300-PF00300,-,1.0,PPI-DDI
ENSG00000148672,GLUD1,ENSG00000182890,GLUD2,PF02812-PF00208 ; PF02812-PF02812 ; PF00208-PF00208 ; PF00208-PF02812,-,1.0,PPI-DDI
ENSG00000115461,IGFBP5,ENSG00000106366,SERPINE1,-,-,1.0,PPI
ENSG00000130779,CLIP1,ENSG00000101367,MAPRE1,-,PF01302-PF03271,0.0,PPI-DDI
ENSG00000106153,CHCHD2,ENSG00000124302,CHST8,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000174173,TRMT10C,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000046604,DSG2,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000170122,FOXD4,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000106153,CHCHD2,ENSG00000106153,CHCHD2,-,-,1.0,PPI
ENSG00000165059,PRKACG,ENSG00000167136,ENDOG,-,-,1.0,PPI
ENSG00000165059,PRKACG,ENSG00000005249,PRKAR2B,PF00069-PF00027 ; PF00069-PF02197,-,1.0,PPI-DDI
ENSG00000135899,SP110,ENSG00000245848,CEBPA,-,-,1.0,PPI
ENSG00000135899,SP110,ENSG00000186462,NAP1L2,-,-,1.0,PPI
ENSG00000146676,PURB,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000146676,PURB,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000174749,FAM241A,ENSG00000171860,C3AR1,-,-,1.0,PPI
ENSG00000174749,FAM241A,ENSG00000185053,SGCZ,-,-,1.0,PPI
ENSG00000168955,TM4SF20,ENSG00000124098,FAM210B,-,-,1.0,PPI
ENSG00000124608,AARS2,ENSG00000176678,FOXL1,-,-,1.0,PPI
ENSG00000124608,AARS2,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000185245,GP1BA,ENSG00000178732,GP5,PF13855-PF13855 ; PF01462-PF13855,-,1.0,PPI-DDI
ENSG00000185245,GP1BA,ENSG00000169704,GP9,PF13855-PF13855 ; PF13855-PF01462 ; PF01462-PF13855 ; PF01462-PF01462,-,1.0,PPI-DDI
ENSG00000176678,FOXL1,ENSG00000179271,GADD45GIP1,-,-,1.0,PPI
ENSG00000176678,FOXL1,ENSG00000120800,UTP20,-,-,1.0,PPI
ENSG00000176678,FOXL1,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000176678,FOXL1,ENSG00000278845,MRPL45,-,-,1.0,PPI
ENSG00000112039,FANCE,ENSG00000181544,FANCB,-,-,1.0,PPI
ENSG00000112039,FANCE,ENSG00000112039,FANCE,-,-,1.0,PPI
ENSG00000185271,KLHL33,ENSG00000101162,TUBB1,-,-,1.0,PPI
ENSG00000140986,RPL3L,ENSG00000198918,RPL39,-,-,1.0,PPI
ENSG00000140986,RPL3L,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000126583,PRKCG,ENSG00000036828,CASR,PF00069-PF01094,-,1.0,PPI-DDI
ENSG00000204227,RING1,ENSG00000163602,RYBP,PF16207-PF17219,-,1.0,PPI-DDI
ENSG00000204227,RING1,ENSG00000179059,ZFP42,-,-,1.0,PPI
ENSG00000204227,RING1,ENSG00000230797,YY2,-,-,1.0,PPI
ENSG00000204227,RING1,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000204227,RING1,ENSG00000204227,RING1,PF13923-PF13923 ; PF16207-PF16207,-,1.0,PPI-DDI
ENSG00000204227,RING1,ENSG00000101412,E2F1,-,-,1.0,PPI
ENSG00000148482,SLC39A12,ENSG00000152661,GJA1,-,-,1.0,PPI
ENSG00000148482,SLC39A12,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000148943,LIN7C,ENSG00000168135,KCNJ4,-,-,1.0,PPI
ENSG00000183336,BOLA2,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000065371,ROPN1,ENSG00000005249,PRKAR2B,-,-,1.0,PPI
ENSG00000065371,ROPN1,ENSG00000105617,LENG1,-,-,1.0,PPI
ENSG00000065371,ROPN1,ENSG00000140284,SLC27A2,-,-,1.0,PPI
ENSG00000065371,ROPN1,ENSG00000065371,ROPN1,-,-,1.0,PPI
ENSG00000178913,TAF7,ENSG00000148835,TAF5,-,-,1.0,PPI
ENSG00000178913,TAF7,ENSG00000187325,TAF9B,-,-,1.0,PPI
ENSG00000178913,TAF7,ENSG00000165632,TAF3,-,-,1.0,PPI
ENSG00000178913,TAF7,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000167447,SMG8,ENSG00000067704,IARS2,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000173110,HSPA6,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000110395,CBL,PF02761-PF02761 ; PF02761-PF14447 ; PF02761-PF02762 ; PF02761-PF02262 ; PF00627-PF00627 ; PF14447-PF02761 ; PF14447-PF02762 ; PF14447-PF02262 ; PF02762-PF02761 ; PF02762-PF14447 ; PF02762-PF02762 ; PF02762-PF02262 ; PF02262-PF02761 ; PF02262-PF14447 ; PF02262-PF02762 ; PF02262-PF02262,-,1.0,PPI-DDI
ENSG00000110395,CBL,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000128052,KDR,-,-,1.0,PPI
ENSG00000110395,CBL,ENSG00000101082,SLA2,PF02761-PF00017 ; PF00627-PF00018 ; PF02762-PF00017 ; PF02262-PF00017,-,1.0,PPI-DDI
ENSG00000162851,TFB2M,ENSG00000102837,OLFM4,-,-,1.0,PPI
ENSG00000148835,TAF5,ENSG00000187325,TAF9B,PF04494-PF02291 ; PF00400-PF02291,-,1.0,PPI-DDI
ENSG00000148835,TAF5,ENSG00000122728,TAF1L,PF00400-PF00439,-,1.0,PPI-DDI
ENSG00000148835,TAF5,ENSG00000165632,TAF3,PF00400-PF07524 ; PF00400-PF00628,-,1.0,PPI-DDI
ENSG00000108055,SMC3,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000108055,SMC3,ENSG00000077935,SMC1B,PF06470-PF02463 ; PF06470-PF06470 ; PF02463-PF02463 ; PF02463-PF06470,-,1.0,PPI-DDI
ENSG00000108055,SMC3,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000108055,SMC3,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000108055,SMC3,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000165181,SHOC1,ENSG00000120498,TEX11,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000180219,FAM71C,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000102837,OLFM4,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000187730,GABRD,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000184374,COLEC10,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000112697,TMEM30A,-,-,1.0,PPI
ENSG00000128590,DNAJB9,ENSG00000075618,FSCN1,-,-,1.0,PPI
ENSG00000163661,PTX3,ENSG00000184374,COLEC10,-,-,1.0,PPI
ENSG00000163661,PTX3,ENSG00000078579,FGF20,-,-,1.0,PPI
ENSG00000177459,ERICH5,ENSG00000179886,TIGD5,-,-,1.0,PPI
ENSG00000170122,FOXD4,ENSG00000170871,KIAA0232,-,-,1.0,PPI
ENSG00000170122,FOXD4,ENSG00000136463,TACO1,-,-,1.0,PPI
ENSG00000153574,RPIA,ENSG00000196981,WDR5B,-,-,1.0,PPI
ENSG00000153574,RPIA,ENSG00000023318,ERP44,-,-,1.0,PPI
ENSG00000153574,RPIA,ENSG00000153574,RPIA,PF06026-PF06026,-,1.0,PPI-DDI
ENSG00000197915,HRNR,ENSG00000258724,PINX1,-,-,1.0,PPI
ENSG00000197915,HRNR,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000197915,HRNR,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000197915,HRNR,ENSG00000101445,PPP1R16B,-,-,1.0,PPI
ENSG00000196814,MVB12B,ENSG00000169018,FEM1B,-,-,1.0,PPI
ENSG00000104998,IL27RA,ENSG00000086062,B4GALT1,-,-,1.0,PPI
ENSG00000104998,IL27RA,ENSG00000158470,B4GALT5,-,-,1.0,PPI
ENSG00000204175,GPRIN2,ENSG00000071539,TRIP13,-,-,1.0,PPI
ENSG00000067798,NAV3,ENSG00000101367,MAPRE1,PF00307-PF00307,-,1.0,PPI-DDI
ENSG00000175073,VCPIP1,ENSG00000168004,PLAAT5,-,-,1.0,PPI
ENSG00000175073,VCPIP1,ENSG00000131910,NR0B2,-,-,1.0,PPI
ENSG00000166819,PLIN1,ENSG00000166819,PLIN1,PF03036-PF03036,-,1.0,PPI-DDI
ENSG00000164379,FOXQ1,ENSG00000143614,GATAD2B,-,-,1.0,PPI
ENSG00000164379,FOXQ1,ENSG00000128714,HOXD13,PF00250-PF00046,-,1.0,PPI-DDI
ENSG00000164379,FOXQ1,ENSG00000110104,CCDC86,-,-,1.0,PPI
ENSG00000143614,GATAD2B,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000143614,GATAD2B,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000143614,GATAD2B,ENSG00000120498,TEX11,-,-,1.0,PPI
ENSG00000143614,GATAD2B,ENSG00000198934,MAGEE1,-,-,1.0,PPI
ENSG00000143614,GATAD2B,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000111276,CDKN1B,ENSG00000118971,CCND2,PF02234-PF00134,-,1.0,PPI-DDI
ENSG00000196743,GM2A,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000150867,PIP4K2A,ENSG00000263465,SRSF8,-,-,1.0,PPI
ENSG00000102218,RP2,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000102218,RP2,ENSG00000142544,CTU1,-,-,1.0,PPI
ENSG00000102218,RP2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000134709,HOOK1,ENSG00000134709,HOOK1,PF05622-PF05622,-,1.0,PPI-DDI
ENSG00000167914,GSDMA,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000167914,GSDMA,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000170276,HSPB2,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000174482,LINGO2,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000168140,VASN,-,-,1.0,PPI
ENSG00000100097,LGALS1,ENSG00000173762,CD7,-,-,1.0,PPI
ENSG00000174684,B4GAT1,ENSG00000206527,HACD2,-,-,1.0,PPI
ENSG00000174684,B4GAT1,ENSG00000119946,CNNM1,-,-,1.0,PPI
ENSG00000174684,B4GAT1,ENSG00000152661,GJA1,-,-,1.0,PPI
ENSG00000158615,PPP1R15B,ENSG00000180720,CHRM4,-,-,1.0,PPI
ENSG00000158615,PPP1R15B,ENSG00000105428,ZNRF4,-,-,1.0,PPI
ENSG00000013503,POLR3B,ENSG00000013503,POLR3B,PF04566-PF04567 ; PF04566-PF04565 ; PF04566-PF00562 ; PF04566-PF04563 ; PF04566-PF04560 ; PF04566-PF04561 ; PF04567-PF04566 ; PF04567-PF04565 ; PF04567-PF00562 ; PF04567-PF04563 ; PF04567-PF04560 ; PF04567-PF04561 ; PF04565-PF04566 ; PF04565-PF04567 ; PF04565-PF00562 ; PF04565-PF04563 ; PF04565-PF04560 ; PF04565-PF04561 ; PF00562-PF04566 ; PF00562-PF04567 ; PF00562-PF04565 ; PF00562-PF00562 ; PF00562-PF04563 ; PF00562-PF04560 ; PF00562-PF04561 ; PF04563-PF04566 ; PF04563-PF04567 ; PF04563-PF04565 ; PF04563-PF00562 ; PF04563-PF04563 ; PF04563-PF04560 ; PF04563-PF04561 ; PF04560-PF04566 ; PF04560-PF04567 ; PF04560-PF04565 ; PF04560-PF00562 ; PF04560-PF04563 ; PF04560-PF04561 ; PF04561-PF04566 ; PF04561-PF04567 ; PF04561-PF04565 ; PF04561-PF00562 ; PF04561-PF04563 ; PF04561-PF04560 ; PF04561-PF04561,-,1.0,PPI-DDI
ENSG00000137285,TUBB2B,ENSG00000123416,TUBA1B,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
ENSG00000137285,TUBB2B,ENSG00000101162,TUBB1,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
ENSG00000145839,IL9,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000213512,GBP7,ENSG00000183347,GBP6,PF02263-PF02263 ; PF02263-PF02841 ; PF02841-PF02263 ; PF02841-PF02841,-,1.0,PPI-DDI
ENSG00000149658,YTHDF1,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000149658,YTHDF1,ENSG00000137976,DNASE2B,-,-,1.0,PPI
ENSG00000149658,YTHDF1,ENSG00000134070,IRAK2,-,-,1.0,PPI
ENSG00000165660,ABRAXAS2,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000165660,ABRAXAS2,ENSG00000168286,THAP11,-,-,1.0,PPI
ENSG00000166090,IL25,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000178718,RPP25,ENSG00000172336,POP7,PF01918-PF12328,-,1.0,PPI-DDI
ENSG00000197891,SLC22A12,ENSG00000174827,PDZK1,-,-,1.0,PPI
ENSG00000151790,TDO2,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000151790,TDO2,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000151790,TDO2,ENSG00000151790,TDO2,PF03301-PF03301,-,1.0,PPI-DDI
ENSG00000164708,PGAM2,ENSG00000171314,PGAM1,PF00300-PF00300,-,1.0,PPI-DDI
ENSG00000164708,PGAM2,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000173040,EVC2,ENSG00000066583,ISOC1,-,-,1.0,PPI
ENSG00000128228,SDF2L1,ENSG00000102837,OLFM4,-,-,1.0,PPI
ENSG00000128228,SDF2L1,ENSG00000154342,WNT3A,-,-,1.0,PPI
ENSG00000128228,SDF2L1,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000177606,JUN,PF00170-PF00170,-,1.0,PPI-DDI
ENSG00000177606,JUN,ENSG00000172216,CEBPB,PF00170-PF07716,-,1.0,PPI-DDI
ENSG00000177606,JUN,ENSG00000245848,CEBPA,PF00170-PF07716,-,1.0,PPI-DDI
ENSG00000177606,JUN,ENSG00000136931,NR5A1,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000160113,NR2F6,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000092067,CEBPE,PF00170-PF07716,-,1.0,PPI-DDI
ENSG00000177606,JUN,ENSG00000138378,STAT4,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000104147,OIP5,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000197265,GTF2E2,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000269404,SPIB,-,PF00170-PF00178,0.0,PPI-DDI
ENSG00000177606,JUN,ENSG00000188986,NELFB,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000128714,HOXD13,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000108001,EBF3,-,-,1.0,PPI
ENSG00000177606,JUN,ENSG00000166509,CLEC3A,-,-,1.0,PPI
ENSG00000172216,CEBPB,ENSG00000221869,CEBPD,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000172216,CEBPB,ENSG00000172216,CEBPB,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000172216,CEBPB,ENSG00000245848,CEBPA,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000046604,DSG2,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000046604,DSG2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000177283,FZD8,ENSG00000125084,WNT1,PF01392-PF00110,-,1.0,PPI-DDI
ENSG00000170468,RIOX1,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000149575,SCN2B,ENSG00000120800,UTP20,-,-,1.0,PPI
ENSG00000149575,SCN2B,ENSG00000116903,EXOC8,-,-,1.0,PPI
ENSG00000164687,FABP5,ENSG00000171314,PGAM1,-,-,1.0,PPI
ENSG00000164687,FABP5,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000164687,FABP5,ENSG00000147065,MSN,-,-,1.0,PPI
ENSG00000164687,FABP5,ENSG00000143556,S100A7,-,-,1.0,PPI
ENSG00000128266,GNAZ,ENSG00000128266,GNAZ,PF00503-PF00503,-,1.0,PPI-DDI
ENSG00000128266,GNAZ,ENSG00000182162,P2RY8,PF00503-PF00001,-,1.0,PPI-DDI
ENSG00000128266,GNAZ,ENSG00000162188,GNG3,PF00503-PF00631,-,1.0,PPI-DDI
ENSG00000128266,GNAZ,ENSG00000169397,RNASE3,-,-,1.0,PPI
ENSG00000128266,GNAZ,ENSG00000083635,NUFIP1,-,-,1.0,PPI
ENSG00000128266,GNAZ,ENSG00000176244,ACBD7,-,-,1.0,PPI
ENSG00000183978,COA3,ENSG00000183978,COA3,-,-,1.0,PPI
ENSG00000084444,FAM234B,ENSG00000244734,HBB,-,-,1.0,PPI
ENSG00000084444,FAM234B,ENSG00000086062,B4GALT1,-,-,1.0,PPI
ENSG00000084444,FAM234B,ENSG00000158470,B4GALT5,-,-,1.0,PPI
ENSG00000084444,FAM234B,ENSG00000055211,GINM1,-,-,1.0,PPI
ENSG00000166800,LDHAL6A,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000158623,COPG2,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000158623,COPG2,ENSG00000158623,COPG2,PF16381-PF08752 ; PF08752-PF16381 ; PF08752-PF01602 ; PF01602-PF08752 ; PF01602-PF01602,-,1.0,PPI-DDI
ENSG00000158623,COPG2,ENSG00000184845,DRD1,-,-,1.0,PPI
ENSG00000158623,COPG2,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000137338,PGBD1,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000137338,PGBD1,ENSG00000182318,ZSCAN22,PF02023-PF02023,-,1.0,PPI-DDI
ENSG00000137338,PGBD1,ENSG00000137338,PGBD1,PF02023-PF02023,-,1.0,PPI-DDI
ENSG00000123500,COL10A1,ENSG00000131094,C1QL1,PF00386-PF00386 ; PF01391-PF01391,-,1.0,PPI-DDI
ENSG00000123500,COL10A1,ENSG00000025772,TOMM34,-,-,1.0,PPI
ENSG00000039600,SOX30,ENSG00000272514,CFAP206,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000179271,GADD45GIP1,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000183617,MRPL54,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000130513,GDF15,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000173141,MRPL57,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000278845,MRPL45,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000180992,MRPL14,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000130347,RTN4IP1,-,-,1.0,PPI
ENSG00000136897,MRPL50,ENSG00000136897,MRPL50,-,-,1.0,PPI
ENSG00000023608,SNAPC1,ENSG00000023608,SNAPC1,-,-,1.0,PPI
ENSG00000023608,SNAPC1,ENSG00000165684,SNAPC4,-,-,1.0,PPI
ENSG00000166828,SCNN1G,ENSG00000168447,SCNN1B,PF00858-PF00858,-,1.0,PPI-DDI
ENSG00000253276,CCDC71L,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000169429,CXCL8,ENSG00000169429,CXCL8,PF00048-PF00048,-,1.0,PPI-DDI
ENSG00000171314,PGAM1,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000171314,PGAM1,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000171314,PGAM1,ENSG00000092621,PHGDH,-,-,1.0,PPI
ENSG00000171314,PGAM1,ENSG00000245848,CEBPA,-,-,1.0,PPI
ENSG00000105428,ZNRF4,ENSG00000162738,VANGL2,-,-,1.0,PPI
ENSG00000163602,RYBP,ENSG00000007968,E2F2,-,-,1.0,PPI
ENSG00000163602,RYBP,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000163602,RYBP,ENSG00000179059,ZFP42,-,-,1.0,PPI
ENSG00000163602,RYBP,ENSG00000168040,FADD,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000135324,MRAP2,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000116133,DHCR24,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000144891,AGTR1,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000075673,ATP12A,ENSG00000174944,P2RY14,-,-,1.0,PPI
ENSG00000130656,HBZ,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000180720,CHRM4,ENSG00000185085,INTS5,-,-,1.0,PPI
ENSG00000180720,CHRM4,ENSG00000180720,CHRM4,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000180720,CHRM4,ENSG00000169213,RAB3B,-,-,1.0,PPI
ENSG00000203811,H3C14,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000130513,GDF15,ENSG00000130513,GDF15,PF00019-PF00019,-,1.0,PPI-DDI
ENSG00000124302,CHST8,ENSG00000079931,MOXD1,-,-,1.0,PPI
ENSG00000143367,TUFT1,ENSG00000168286,THAP11,-,-,1.0,PPI
